t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,index,wall_ms,cpu_ms,ok,n_in,seq_len,t_batch,t_fwd,t_bwd,t_opt,t_end,wid
1789040347.5632,sample,1,1,29669,,,,,4236.0,341.846,45.51,True,,,,,,,,1/w1
1789040348.2306,sample,1,1,29669,,,,,34306.0,575.055,253.447,True,,,,,,,,1/w1
1789040348.7999,sample,1,1,29669,,,,,28500.0,569.113,113.142,True,,,,,,,,1/w1
1789040349.1916,sample,1,1,29669,,,,,26239.0,391.55,99.205,True,,,,,,,,1/w1
1789040349.6504,sample,1,1,29669,,,,,43476.0,458.617,79.553,True,,,,,,,,1/w1
1789040350.1018,sample,1,1,29669,,,,,43960.0,451.186,44.965,True,,,,,,,,1/w1
1789040350.6461,sample,1,1,29669,,,,,10220.0,457.257,252.129,True,,,,,,,,1/w1
1789040351.0552,sample,1,1,29669,,,,,2375.0,408.868,112.021,True,,,,,,,,1/w1
1789040351.4779,sample,1,1,29669,,,,,9460.0,422.561,133.944,True,,,,,,,,1/w1
1789040351.828,sample,1,1,29669,,,,,20890.0,349.982,116.254,True,,,,,,,,1/w1
1789040352.052,sample,1,1,29669,,,,,36099.0,223.826,48.464,True,,,,,,,,1/w1
1789040352.3792,sample,1,1,29669,,,,,42225.0,327.148,36.508,True,,,,,,,,1/w1
1789040353.0881,sample,1,1,29669,,,,,22616.0,598.078,262.32,True,,,,,,,,1/w1
1789040353.5297,sample,1,1,29669,,,,,36558.0,441.368,106.791,True,,,,,,,,1/w1
1789040353.9155,sample,1,1,29669,,,,,2443.0,385.72,101.115,True,,,,,,,,1/w1
1789040354.3403,sample,1,1,29669,,,,,27111.0,424.675,60.708,True,,,,,,,,1/w1
1789040354.6289,sample,1,1,29669,,,,,42022.0,288.457,55.586,True,,,,,,,,1/w1
1789040354.8735,sample,1,1,29669,,,,,31602.0,244.511,34.534,True,,,,,,,,1/w1
1789040355.3532,sample,1,1,29669,,,,,1502.0,479.501,31.798,True,,,,,,,,1/w1
1789040356.1179,sample,1,1,29669,,,,,32393.0,673.014,272.212,True,,,,,,,,1/w1
1789040356.5339,sample,1,1,29669,,,,,2281.0,415.848,127.506,True,,,,,,,,1/w1
1789040356.9855,sample,1,1,29669,,,,,11303.0,451.454,84.339,True,,,,,,,,1/w1
1789040357.3134,sample,1,1,29669,,,,,21206.0,327.707,65.786,True,,,,,,,,1/w1
1789040357.6372,sample,1,1,29669,,,,,2029.0,323.607,68.158,True,,,,,,,,1/w1
1789040357.8998,sample,1,1,29669,,,,,12927.0,262.49,36.218,True,,,,,,,,1/w1
1789040358.4738,sample,1,1,29669,,,,,26246.0,476.005,253.201,True,,,,,,,,1/w1
1789040358.7833,sample,1,1,29669,,,,,12131.0,309.286,99.425,True,,,,,,,,1/w1
1789040359.299,sample,1,1,29669,,,,,29004.0,515.558,81.799,True,,,,,,,,1/w1
1789040359.5845,sample,1,1,29669,,,,,25728.0,285.393,60.895,True,,,,,,,,1/w1
1789040359.9188,sample,1,1,29669,,,,,43202.0,334.219,59.89,True,,,,,,,,1/w1
1789040360.2639,sample,1,1,29669,,,,,34657.0,344.89,53.759,True,,,,,,,,1/w1
1789040360.6669,sample,1,1,29669,,,,,26097.0,402.971,39.086,True,,,,,,,,1/w1
1789040361.3183,sample,1,1,29669,,,,,30489.0,556.12,346.241,True,,,,,,,,1/w1
1789040361.8599,sample,1,1,29669,,,,,2724.0,541.408,108.991,True,,,,,,,,1/w1
1789040362.2315,sample,1,1,29669,,,,,35856.0,371.468,76.842,True,,,,,,,,1/w1
1789040362.5549,sample,1,1,29669,,,,,13013.0,323.261,60.862,True,,,,,,,,1/w1
1789040362.7667,sample,1,1,29669,,,,,30751.0,211.607,46.19,True,,,,,,,,1/w1
1789040363.4146,sample,1,1,29669,,,,,21554.0,533.342,295.738,True,,,,,,,,1/w1
1789040363.7676,sample,1,1,29669,,,,,20975.0,352.862,120.66,True,,,,,,,,1/w1
1789040364.2619,sample,1,1,29669,,,,,71.0,494.161,99.488,True,,,,,,,,1/w1
1789040364.5531,sample,1,1,29669,,,,,35757.0,291.037,70.295,True,,,,,,,,1/w1
1789040364.8058,sample,1,1,29669,,,,,44724.0,252.51,41.811,True,,,,,,,,1/w1
1789040365.5544,sample,1,1,29669,,,,,15369.0,657.182,363.44,True,,,,,,,,1/w1
1789040365.9442,sample,1,1,29669,,,,,28026.0,389.692,100.882,True,,,,,,,,1/w1
1789040366.5169,sample,1,1,29669,,,,,24381.0,572.533,70.562,True,,,,,,,,1/w1
1789040366.7798,sample,1,1,29669,,,,,15520.0,262.668,62.528,True,,,,,,,,1/w1
1789040367.1524,sample,1,1,29669,,,,,36953.0,372.476,48.389,True,,,,,,,,1/w1
1789040367.8098,sample,1,1,29669,,,,,5354.0,573.719,355.197,True,,,,,,,,1/w1
1789040368.1266,sample,1,1,29669,,,,,38004.0,316.607,131.371,True,,,,,,,,1/w1
1789040368.4598,sample,1,1,29669,,,,,9291.0,333.069,45.064,True,,,,,,,,1/w1
1789040368.9876,sample,1,1,29669,,,,,38731.0,527.723,46.669,True,,,,,,,,1/w1
1789040370.1911,sample,1,1,29669,,,,,4084.0,734.587,233.27,True,,,,,,,,1/w1
1789040370.5666,sample,1,1,29669,,,,,39030.0,375.364,115.556,True,,,,,,,,1/w1
1789040371.0064,sample,1,1,29669,,,,,39058.0,439.638,115.608,True,,,,,,,,1/w1
1789040371.6175,sample,1,1,29669,,,,,28399.0,610.878,90.226,True,,,,,,,,1/w1
1789040371.8731,sample,1,1,29669,,,,,4429.0,255.441,48.484,True,,,,,,,,1/w1
1789040372.7252,sample,1,1,29669,,,,,25505.0,738.579,317.502,True,,,,,,,,1/w1
1789040372.9653,sample,1,1,29669,,,,,18461.0,239.885,94.294,True,,,,,,,,1/w1
1789040373.373,sample,1,1,29669,,,,,10136.0,407.509,89.297,True,,,,,,,,1/w1
1789040373.6633,sample,1,1,29669,,,,,14986.0,290.193,64.226,True,,,,,,,,1/w1
1789040373.8553,sample,1,1,29669,,,,,25613.0,191.757,46.366,True,,,,,,,,1/w1
1789040374.9118,sample,1,1,29669,,,,,38654.0,682.564,247.415,True,,,,,,,,1/w1
1789040375.2433,sample,1,1,29669,,,,,5239.0,331.399,86.635,True,,,,,,,,1/w1
1789040375.5772,sample,1,1,29669,,,,,24075.0,333.711,70.374,True,,,,,,,,1/w1
1789040375.9089,sample,1,1,29669,,,,,14840.0,331.601,66.295,True,,,,,,,,1/w1
1789040376.1862,sample,1,1,29669,,,,,20830.0,277.18,55.286,True,,,,,,,,1/w1
1789040376.4337,sample,1,1,29669,,,,,30126.0,247.415,41.381,True,,,,,,,,1/w1
1789040377.0911,sample,1,1,29669,,,,,26324.0,561.929,284.438,True,,,,,,,,1/w1
1789040377.5583,sample,1,1,29669,,,,,2496.0,467.089,85.515,True,,,,,,,,1/w1
1789040377.8999,sample,1,1,29669,,,,,23100.0,341.372,79.225,True,,,,,,,,1/w1
1789040378.1681,sample,1,1,29669,,,,,41379.0,268.117,67.822,True,,,,,,,,1/w1
1789040378.389,sample,1,1,29669,,,,,29052.0,220.654,52.433,True,,,,,,,,1/w1
1789040378.9775,sample,1,1,29669,,,,,35385.0,588.431,19.278,True,,,,,,,,1/w1
1789040379.5505,sample,1,1,29669,,,,,21636.0,482.211,273.478,True,,,,,,,,1/w1
1789040379.8931,sample,1,1,29669,,,,,23929.0,342.43,100.459,True,,,,,,,,1/w1
1789040380.1822,sample,1,1,29669,,,,,31400.0,288.924,95.136,True,,,,,,,,1/w1
1789040380.5659,sample,1,1,29669,,,,,8249.0,383.573,75.32,True,,,,,,,,1/w1
1789040381.075,sample,1,1,29669,,,,,44561.0,508.919,63.163,True,,,,,,,,1/w1
1789040381.4087,sample,1,1,29669,,,,,7644.0,333.609,54.699,True,,,,,,,,1/w1
1789040381.6508,sample,1,1,29669,,,,,9414.0,241.923,34.992,True,,,,,,,,1/w1
1789040382.2625,sample,1,1,29669,,,,,40315.0,512.498,244.735,True,,,,,,,,1/w1
1789040382.767,sample,1,1,29669,,,,,30980.0,504.379,121.755,True,,,,,,,,1/w1
1789040383.1198,sample,1,1,29669,,,,,25257.0,352.663,101.576,True,,,,,,,,1/w1
1789040383.4463,sample,1,1,29669,,,,,7810.0,326.337,74.067,True,,,,,,,,1/w1
1789040383.7697,sample,1,1,29669,,,,,30394.0,323.216,61.642,True,,,,,,,,1/w1
1789040384.0729,sample,1,1,29669,,,,,43428.0,303.085,37.769,True,,,,,,,,1/w1
1789040384.5063,sample,1,1,29669,,,,,41450.0,433.24,31.552,True,,,,,,,,1/w1
1789040385.1781,sample,1,1,29669,,,,,40715.0,578.006,340.219,True,,,,,,,,1/w1
1789040385.5474,sample,1,1,29669,,,,,11183.0,369.205,82.593,True,,,,,,,,1/w1
1789040385.884,sample,1,1,29669,,,,,6638.0,336.43,65.089,True,,,,,,,,1/w1
1789040386.3595,sample,1,1,29669,,,,,40552.0,475.456,61.752,True,,,,,,,,1/w1
1789040386.572,sample,1,1,29669,,,,,26090.0,212.302,46.748,True,,,,,,,,1/w1
1789040386.9017,sample,1,1,29669,,,,,10771.0,329.637,43.614,True,,,,,,,,1/w1
1789040387.4696,sample,1,1,29669,,,,,7410.0,456.686,218.273,True,,,,,,,,1/w1
1789040387.9184,sample,1,1,29669,,,,,43573.0,448.66,111.804,True,,,,,,,,1/w1
1789040388.513,sample,1,1,29669,,,,,38365.0,594.405,99.588,True,,,,,,,,1/w1
1789040388.8735,sample,1,1,29669,,,,,18041.0,360.279,73.964,True,,,,,,,,1/w1
1789040389.227,sample,1,1,29669,,,,,17149.0,353.412,64.568,True,,,,,,,,1/w1
1789040389.5492,sample,1,1,29669,,,,,21247.0,322.09,54.453,True,,,,,,,,1/w1
1789040390.3695,sample,1,1,29669,,,,,3330.0,718.27,246.523,True,,,,,,,,1/w1
1789040390.8973,sample,1,1,29669,,,,,38674.0,527.664,200.063,True,,,,,,,,1/w1
1789040391.2638,sample,1,1,29669,,,,,16134.0,366.214,95.029,True,,,,,,,,1/w1
1789040391.6235,sample,1,1,29669,,,,,33789.0,359.504,65.956,True,,,,,,,,1/w1
1789040391.9413,sample,1,1,29669,,,,,1997.0,317.748,58.0,True,,,,,,,,1/w1
1789040392.1302,sample,1,1,29669,,,,,8331.0,188.722,44.854,True,,,,,,,,1/w1
1789040392.9471,sample,1,1,29669,,,,,19545.0,722.851,297.359,True,,,,,,,,1/w1
1789040393.3623,sample,1,1,29669,,,,,39584.0,415.077,95.681,True,,,,,,,,1/w1
1789040393.788,sample,1,1,29669,,,,,25712.0,425.539,69.685,True,,,,,,,,1/w1
1789040394.0685,sample,1,1,29669,,,,,30025.0,280.258,63.538,True,,,,,,,,1/w1
1789040394.3311,sample,1,1,29669,,,,,18808.0,262.438,57.208,True,,,,,,,,1/w1
1789040394.5214,sample,1,1,29669,,,,,21901.0,190.169,47.518,True,,,,,,,,1/w1
1789040394.9044,sample,1,1,29669,,,,,31339.0,382.9,28.283,True,,,,,,,,1/w1
1789040395.9166,sample,1,1,29669,,,,,32090.0,903.381,389.515,True,,,,,,,,1/w1
1789040396.2955,sample,1,1,29669,,,,,14091.0,378.651,111.043,True,,,,,,,,1/w1
1789040396.6556,sample,1,1,29669,,,,,34923.0,359.86,56.951,True,,,,,,,,1/w1
1789040396.9323,sample,1,1,29669,,,,,17056.0,276.618,50.738,True,,,,,,,,1/w1
1789040397.1336,sample,1,1,29669,,,,,5055.0,201.169,32.687,True,,,,,,,,1/w1
1789040397.7137,sample,1,1,29669,,,,,12934.0,467.097,216.713,True,,,,,,,,1/w1
1789040398.0414,sample,1,1,29669,,,,,7907.0,327.575,126.705,True,,,,,,,,1/w1
1789040398.4105,sample,1,1,29669,,,,,21909.0,369.025,116.213,True,,,,,,,,1/w1
1789040398.7637,sample,1,1,29669,,,,,10445.0,353.067,71.545,True,,,,,,,,1/w1
1789040399.1896,sample,1,1,29669,,,,,26630.0,425.804,61.341,True,,,,,,,,1/w1
1789040399.3678,sample,1,1,29669,,,,,19407.0,178.036,22.204,True,,,,,,,,1/w1
1789040400.4671,sample,1,1,29669,,,,,16274.0,679.475,307.303,True,,,,,,,,1/w1
1789040400.9168,sample,1,1,29669,,,,,30098.0,449.508,97.943,True,,,,,,,,1/w1
1789040401.3409,sample,1,1,29669,,,,,38823.0,424.005,65.798,True,,,,,,,,1/w1
1789040401.6206,sample,1,1,29669,,,,,26094.0,279.523,29.98,True,,,,,,,,1/w1
1789040403.7792,sample,1,1,29669,,,,,27815.0,795.547,282.133,True,,,,,,,,1/w1
1789040404.0634,sample,1,1,29669,,,,,37571.0,283.938,118.346,True,,,,,,,,1/w1
1789040404.3965,sample,1,1,29669,,,,,15158.0,333.043,102.647,True,,,,,,,,1/w1
1789040404.6967,sample,1,1,29669,,,,,25315.0,300.033,68.161,True,,,,,,,,1/w1
1789040405.0851,sample,1,1,29669,,,,,7542.0,388.272,36.525,True,,,,,,,,1/w1
1789040405.6084,sample,1,1,29669,,,,,40535.0,402.192,247.095,True,,,,,,,,1/w1
1789040406.0201,sample,1,1,29669,,,,,18376.0,411.467,166.616,True,,,,,,,,1/w1
1789040406.3632,sample,1,1,29669,,,,,44810.0,342.949,90.212,True,,,,,,,,1/w1
1789040406.6521,sample,1,1,29669,,,,,8088.0,288.765,70.419,True,,,,,,,,1/w1
1789040407.0311,sample,1,1,29669,,,,,8070.0,378.948,63.821,True,,,,,,,,1/w1
1789040407.5001,sample,1,1,29669,,,,,43945.0,468.79,9.307,True,,,,,,,,1/w1
1789040408.2413,sample,1,1,29669,,,,,38022.0,652.849,347.952,True,,,,,,,,1/w1
1789040408.5829,sample,1,1,29669,,,,,39564.0,341.443,106.85,True,,,,,,,,1/w1
1789040408.9818,sample,1,1,29669,,,,,13026.0,398.794,97.175,True,,,,,,,,1/w1
1789040409.3687,sample,1,1,29669,,,,,23970.0,386.728,61.93,True,,,,,,,,1/w1
1789040410.1657,sample,1,1,29669,,,,,25462.0,692.543,285.023,True,,,,,,,,1/w1
1789040410.7563,sample,1,1,29669,,,,,15682.0,590.447,191.419,True,,,,,,,,1/w1
1789040411.145,sample,1,1,29669,,,,,10692.0,388.516,84.587,True,,,,,,,,1/w1
1789040411.4764,sample,1,1,29669,,,,,33386.0,331.23,51.426,True,,,,,,,,1/w1
1789040412.2442,sample,1,1,29669,,,,,8752.0,672.74,363.477,True,,,,,,,,1/w1
1789040412.5862,sample,1,1,29669,,,,,38838.0,341.831,79.295,True,,,,,,,,1/w1
1789040412.9306,sample,1,1,29669,,,,,43123.0,344.241,57.343,True,,,,,,,,1/w1
1789040413.1451,sample,1,1,29669,,,,,16990.0,214.389,44.572,True,,,,,,,,1/w1
1789040413.3748,sample,1,1,29669,,,,,27043.0,229.544,41.632,True,,,,,,,,1/w1
1789040414.4187,sample,1,1,29669,,,,,28071.0,706.663,285.584,True,,,,,,,,1/w1
1789040414.8676,sample,1,1,29669,,,,,5549.0,448.76,121.748,True,,,,,,,,1/w1
1789040415.2516,sample,1,1,29669,,,,,23501.0,383.873,80.934,True,,,,,,,,1/w1
1789040415.6928,sample,1,1,29669,,,,,12121.0,441.023,59.907,True,,,,,,,,1/w1
1789040415.9452,sample,1,1,29669,,,,,41248.0,252.218,47.004,True,,,,,,,,1/w1
1789040416.226,sample,1,1,29669,,,,,42826.0,280.705,40.899,True,,,,,,,,1/w1
1789040416.859,sample,1,1,29669,,,,,19773.0,518.892,317.733,True,,,,,,,,1/w1
1789040417.153,sample,1,1,29669,,,,,4575.0,293.847,80.924,True,,,,,,,,1/w1
1789040417.5893,sample,1,1,29669,,,,,44754.0,436.161,74.757,True,,,,,,,,1/w1
1789040417.9643,sample,1,1,29669,,,,,13366.0,374.834,60.413,True,,,,,,,,1/w1
1789040418.252,sample,1,1,29669,,,,,12995.0,287.533,51.09,True,,,,,,,,1/w1
1789040418.6273,sample,1,1,29669,,,,,9950.0,375.219,39.725,True,,,,,,,,1/w1
1789040419.2447,sample,1,1,29669,,,,,33809.0,532.602,253.048,True,,,,,,,,1/w1
1789040419.7148,sample,1,1,29669,,,,,39227.0,469.985,147.432,True,,,,,,,,1/w1
1789040420.0928,sample,1,1,29669,,,,,41987.0,377.802,86.877,True,,,,,,,,1/w1
1789040420.41,sample,1,1,29669,,,,,35508.0,317.046,65.573,True,,,,,,,,1/w1
1789040420.864,sample,1,1,29669,,,,,5224.0,453.793,48.202,True,,,,,,,,1/w1
1789040421.0618,sample,1,1,29669,,,,,29929.0,197.694,37.386,True,,,,,,,,1/w1
1789040421.2997,sample,1,1,29669,,,,,25112.0,237.706,26.412,True,,,,,,,,1/w1
1789040421.8855,sample,1,1,29669,,,,,11259.0,507.08,258.698,True,,,,,,,,1/w1
1789040422.2907,sample,1,1,29669,,,,,9061.0,405.044,125.489,True,,,,,,,,1/w1
1789040422.8186,sample,1,1,29669,,,,,36845.0,527.761,112.748,True,,,,,,,,1/w1
1789040423.2595,sample,1,1,29669,,,,,23454.0,440.789,84.984,True,,,,,,,,1/w1
1789040423.4329,sample,1,1,29669,,,,,31574.0,173.237,13.415,True,,,,,,,,1/w1
1789040424.039,sample,1,1,29669,,,,,23948.0,499.484,253.753,True,,,,,,,,1/w1
1789040424.3495,sample,1,1,29669,,,,,17853.0,310.353,110.734,True,,,,,,,,1/w1
1789040424.7047,sample,1,1,29669,,,,,14267.0,355.017,97.55,True,,,,,,,,1/w1
1789040425.1286,sample,1,1,29669,,,,,14288.0,423.762,79.226,True,,,,,,,,1/w1
1789040425.5544,sample,1,1,29669,,,,,22613.0,425.643,64.225,True,,,,,,,,1/w1
1789040425.8033,sample,1,1,29669,,,,,7085.0,248.732,34.314,True,,,,,,,,1/w1
1789040426.8128,sample,1,1,29669,,,,,23831.0,906.943,499.515,True,,,,,,,,1/w1
1789040427.2778,sample,1,1,29669,,,,,14364.0,464.859,56.787,True,,,,,,,,1/w1
1789040427.6389,sample,1,1,29669,,,,,6777.0,360.975,47.931,True,,,,,,,,1/w1
1789040428.2618,sample,1,1,29669,,,,,43588.0,533.321,319.42,True,,,,,,,,1/w1
1789040428.5814,sample,1,1,29669,,,,,35699.0,319.419,100.141,True,,,,,,,,1/w1
1789040428.8231,sample,1,1,29669,,,,,39384.0,241.538,76.506,True,,,,,,,,1/w1
1789040429.1268,sample,1,1,29669,,,,,3803.0,303.555,66.282,True,,,,,,,,1/w1
1789040429.4478,sample,1,1,29669,,,,,7991.0,320.85,48.897,True,,,,,,,,1/w1
1789040429.8473,sample,1,1,29669,,,,,43452.0,399.408,17.804,True,,,,,,,,1/w1
1789040430.5904,sample,1,1,29669,,,,,41131.0,625.307,274.585,True,,,,,,,,1/w1
1789040430.9571,sample,1,1,29669,,,,,34323.0,366.579,144.096,True,,,,,,,,1/w1
1789040431.2918,sample,1,1,29669,,,,,924.0,334.528,85.889,True,,,,,,,,1/w1
1789040431.683,sample,1,1,29669,,,,,23563.0,391.021,61.874,True,,,,,,,,1/w1
1789040432.0963,sample,1,1,29669,,,,,40032.0,413.094,48.183,True,,,,,,,,1/w1
1789040432.4591,sample,1,1,29669,,,,,14384.0,362.731,36.858,True,,,,,,,,1/w1
1789040433.1706,sample,1,1,29669,,,,,21045.0,570.185,279.773,True,,,,,,,,1/w1
1789040433.5308,sample,1,1,29669,,,,,31396.0,359.991,114.0,True,,,,,,,,1/w1
1789040433.8507,sample,1,1,29669,,,,,39476.0,319.811,78.527,True,,,,,,,,1/w1
1789040434.3254,sample,1,1,29669,,,,,677.0,474.567,76.56,True,,,,,,,,1/w1
1789040434.8678,sample,1,1,29669,,,,,23081.0,542.27,60.052,True,,,,,,,,1/w1
1789040435.2504,sample,1,1,29669,,,,,31775.0,382.384,47.773,True,,,,,,,,1/w1
1789040436.2152,sample,1,1,29669,,,,,16625.0,871.924,480.362,True,,,,,,,,1/w1
1789040436.5464,sample,1,1,29669,,,,,35561.0,330.966,95.98,True,,,,,,,,1/w1
1789040436.7316,sample,1,1,29669,,,,,16351.0,185.075,26.142,True,,,,,,,,1/w1
1789040436.9751,sample,1,1,29669,,,,,22.0,243.422,14.469,True,,,,,,,,1/w1
1789040437.538,sample,1,1,29669,,,,,3593.0,471.62,271.137,True,,,,,,,,1/w1
1789040437.9982,sample,1,1,29669,,,,,23614.0,460.104,150.379,True,,,,,,,,1/w1
1789040438.4368,sample,1,1,29669,,,,,31001.0,438.411,120.891,True,,,,,,,,1/w1
1789040438.8675,sample,1,1,29669,,,,,16085.0,430.492,100.648,True,,,,,,,,1/w1
1789040439.2123,sample,1,1,29669,,,,,25819.0,344.571,44.286,True,,,,,,,,1/w1
1789040440.1236,sample,1,1,29669,,,,,8693.0,660.153,215.373,True,,,,,,,,1/w1
1789040440.7358,sample,1,1,29669,,,,,38002.0,612.045,127.484,True,,,,,,,,1/w1
1789040441.1291,sample,1,1,29669,,,,,5299.0,393.124,89.714,True,,,,,,,,1/w1
1789040441.4493,sample,1,1,29669,,,,,40358.0,320.126,58.254,True,,,,,,,,1/w1
1789040441.8103,sample,1,1,29669,,,,,44049.0,360.815,59.477,True,,,,,,,,1/w1
1789040442.0784,sample,1,1,29669,,,,,6775.0,268.044,52.401,True,,,,,,,,1/w1
1789040443.1711,sample,1,1,29669,,,,,7421.0,791.559,246.165,True,,,,,,,,1/w1
1789040443.6065,sample,1,1,29669,,,,,18074.0,435.178,142.54,True,,,,,,,,1/w1
1789040443.9129,sample,1,1,29669,,,,,33872.0,306.252,74.37,True,,,,,,,,1/w1
1789040444.3136,sample,1,1,29669,,,,,4161.0,400.619,58.105,True,,,,,,,,1/w1
1789040444.5801,sample,1,1,29669,,,,,39218.0,266.36,46.36,True,,,,,,,,1/w1
1789040445.3326,sample,1,1,29669,,,,,38831.0,617.95,246.313,True,,,,,,,,1/w1
1789040445.8367,sample,1,1,29669,,,,,32198.0,503.902,113.441,True,,,,,,,,1/w1
1789040446.1898,sample,1,1,29669,,,,,38083.0,352.973,104.269,True,,,,,,,,1/w1
1789040446.6067,sample,1,1,29669,,,,,43081.0,416.681,82.422,True,,,,,,,,1/w1
1789040446.9216,sample,1,1,29669,,,,,37962.0,314.697,51.163,True,,,,,,,,1/w1
1789040447.2537,sample,1,1,29669,,,,,34175.0,331.986,35.454,True,,,,,,,,1/w1
1789040447.4414,sample,1,1,29669,,,,,29838.0,187.617,27.298,True,,,,,,,,1/w1
1789040448.1048,sample,1,1,29669,,,,,43132.0,536.319,251.858,True,,,,,,,,1/w1
1789040448.4506,sample,1,1,29669,,,,,19419.0,345.661,105.96,True,,,,,,,,1/w1
1789040448.8259,sample,1,1,29669,,,,,16731.0,375.163,108.115,True,,,,,,,,1/w1
1789040449.1093,sample,1,1,29669,,,,,12577.0,283.259,65.437,True,,,,,,,,1/w1
1789040449.3737,sample,1,1,29669,,,,,30757.0,264.225,54.067,True,,,,,,,,1/w1
1789040449.8045,sample,1,1,29669,,,,,13737.0,430.642,14.576,True,,,,,,,,1/w1
1789040450.3841,sample,1,1,29669,,,,,34050.0,492.178,218.409,True,,,,,,,,1/w1
1789040450.8645,sample,1,1,29669,,,,,17217.0,480.219,96.495,True,,,,,,,,1/w1
1789040451.3079,sample,1,1,29669,,,,,27724.0,443.322,97.166,True,,,,,,,,1/w1
1789040451.6214,sample,1,1,29669,,,,,31640.0,313.279,67.334,True,,,,,,,,1/w1
1789040451.9167,sample,1,1,29669,,,,,17423.0,295.128,65.642,True,,,,,,,,1/w1
1789040452.3493,sample,1,1,29669,,,,,33144.0,432.455,63.545,True,,,,,,,,1/w1
1789040452.7451,sample,1,1,29669,,,,,42562.0,395.549,43.376,True,,,,,,,,1/w1
1789040452.9974,sample,1,1,29669,,,,,10456.0,252.176,28.223,True,,,,,,,,1/w1
1789040453.6611,sample,1,1,29669,,,,,30973.0,385.141,250.306,True,,,,,,,,1/w1
1789040454.0442,sample,1,1,29669,,,,,38028.0,382.9,134.472,True,,,,,,,,1/w1
1789040454.4565,sample,1,1,29669,,,,,21745.0,412.143,95.077,True,,,,,,,,1/w1
1789040454.818,sample,1,1,29669,,,,,15222.0,361.356,72.704,True,,,,,,,,1/w1
1789040455.2918,sample,1,1,29669,,,,,31926.0,473.563,52.938,True,,,,,,,,1/w1
1789040455.7293,sample,1,1,29669,,,,,41746.0,437.431,48.065,True,,,,,,,,1/w1
1789040456.6778,sample,1,1,29669,,,,,20968.0,836.253,501.007,True,,,,,,,,1/w1
1789040457.011,sample,1,1,29669,,,,,38574.0,333.04,77.381,True,,,,,,,,1/w1
1789040457.2344,sample,1,1,29669,,,,,12158.0,223.223,58.109,True,,,,,,,,1/w1
1789040457.3707,sample,1,1,29669,,,,,15238.0,136.161,23.549,True,,,,,,,,1/w1
1789040458.5854,sample,1,1,29669,,,,,38720.0,684.897,217.687,True,,,,,,,,1/w1
1789040458.9649,sample,1,1,29669,,,,,7370.0,379.299,107.637,True,,,,,,,,1/w1
1789040459.3503,sample,1,1,29669,,,,,5513.0,385.195,92.092,True,,,,,,,,1/w1
1789040459.7213,sample,1,1,29669,,,,,19501.0,370.82,99.807,True,,,,,,,,1/w1
1789040460.0588,sample,1,1,29669,,,,,36927.0,337.353,69.883,True,,,,,,,,1/w1
1789040460.3657,sample,1,1,29669,,,,,34219.0,306.78,39.464,True,,,,,,,,1/w1
1789040461.5646,sample,1,1,29669,,,,,25933.0,806.639,257.232,True,,,,,,,,1/w1
1789040462.0303,sample,1,1,29669,,,,,17440.0,465.484,131.968,True,,,,,,,,1/w1
1789040462.355,sample,1,1,29669,,,,,5449.0,324.547,70.373,True,,,,,,,,1/w1
1789040462.6457,sample,1,1,29669,,,,,16136.0,290.507,56.604,True,,,,,,,,1/w1
1789040463.1872,sample,1,1,29669,,,,,10116.0,541.462,54.062,True,,,,,,,,1/w1
1789040463.4545,sample,1,1,29669,,,,,12834.0,267.133,43.042,True,,,,,,,,1/w1
1789040464.2075,sample,1,1,29669,,,,,2663.0,662.582,349.027,True,,,,,,,,1/w1
1789040464.4848,sample,1,1,29669,,,,,7429.0,277.14,96.581,True,,,,,,,,1/w1
1789040464.8524,sample,1,1,29669,,,,,25423.0,367.432,111.065,True,,,,,,,,1/w1
1789040465.1826,sample,1,1,29669,,,,,10992.0,330.065,63.971,True,,,,,,,,1/w1
1789040465.5432,sample,1,1,29669,,,,,2601.0,360.41,51.206,True,,,,,,,,1/w1
1789040465.8938,sample,1,1,29669,,,,,20564.0,350.434,36.127,True,,,,,,,,1/w1
1789040466.7242,sample,1,1,29669,,,,,7708.0,660.787,355.37,True,,,,,,,,1/w1
1789040467.1528,sample,1,1,29669,,,,,19698.0,428.483,106.019,True,,,,,,,,1/w1
1789040467.5107,sample,1,1,29669,,,,,27952.0,357.655,97.977,True,,,,,,,,1/w1
1789040467.935,sample,1,1,29669,,,,,8316.0,424.195,48.936,True,,,,,,,,1/w1
1789040468.2831,sample,1,1,29669,,,,,17094.0,347.924,45.695,True,,,,,,,,1/w1
1789040469.1045,sample,1,1,29669,,,,,26262.0,584.513,288.961,True,,,,,,,,1/w1
1789040469.4462,sample,1,1,29669,,,,,43374.0,341.539,109.802,True,,,,,,,,1/w1
1789040469.8155,sample,1,1,29669,,,,,19820.0,369.074,67.236,True,,,,,,,,1/w1
1789040470.1255,sample,1,1,29669,,,,,15263.0,309.915,64.995,True,,,,,,,,1/w1
1789040470.4431,sample,1,1,29669,,,,,37617.0,317.422,54.136,True,,,,,,,,1/w1
1789040470.7677,sample,1,1,29669,,,,,27480.0,324.5,48.959,True,,,,,,,,1/w1
1789040471.0984,sample,1,1,29669,,,,,27646.0,330.578,32.646,True,,,,,,,,1/w1
1789040471.7396,sample,1,1,29669,,,,,14005.0,527.685,253.889,True,,,,,,,,1/w1
