t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,n_in,seq_len,wall_ms,cpu_ms,t_batch,t_fwd,t_bwd,t_opt,t_end
1789036486.3623,timeline,0,-1,21669,48.0,0.0,49.0,0.507,,,,,69943.404489,69944.256839,69944.278173,69944.278173,69944.27819
1789036486.3589,timeline,3,-1,21672,48.0,0.0,49.0,841.515,,,,,69944.163512,69944.252875,69944.274851,69944.274851,69944.274866
1789036487.8641,timeline,1,-1,21670,49.0,0.0,50.0,0.097,,,,,69944.272514,69945.760732,69945.780026,69945.780026,69945.780041
1789036487.8667,timeline,2,-1,21671,49.0,0.0,50.0,0.111,,,,,69944.274648,69945.761811,69945.782623,69945.782623,69945.782637
1789036487.8662,timeline,0,-1,21669,49.0,0.0,50.0,0.153,,,,,69944.278747,69945.761519,69945.782088,69945.782088,69945.782104
1789036487.8764,timeline,3,-1,21672,49.0,0.0,50.0,1398.534,,,,,69945.673632,69945.765828,69945.792302,69945.792302,69945.79233
1789036488.292,timeline,1,-1,21670,50.0,0.0,51.0,0.095,,,,,69945.780277,69945.961308,69946.20789,69946.20789,69946.207902
1789036488.3289,timeline,0,-1,21669,50.0,0.0,51.0,0.152,,,,,69945.782413,69945.962869,69946.244852,69946.244852,69946.244874
1789036488.3439,timeline,2,-1,21671,50.0,0.0,51.0,0.108,,,,,69945.783068,69945.961922,69946.259824,69946.259824,69946.259837
1789036488.3695,timeline,3,-1,21672,50.0,0.0,51.0,82.77,,,,,69945.875395,69945.966064,69946.285384,69946.285384,69946.285412
1789036490.9133,timeline,1,-1,21670,51.0,0.0,52.0,0.102,,,,,69946.208259,69948.808949,69948.829215,69948.829215,69948.829229
1789036490.9533,timeline,0,-1,21669,51.0,0.0,52.0,0.207,,,,,69946.245522,69948.813436,69948.869213,69948.869213,69948.869265
1789036490.9432,timeline,2,-1,21671,51.0,0.0,52.0,0.108,,,,,69946.260264,69948.809072,69948.859122,69948.859122,69948.85914
1789036490.9415,timeline,3,-1,21672,51.0,0.0,52.0,2424.604,,,,,69948.710272,69948.834691,69948.85739,69948.85739,69948.857407
1789036491.1131,timeline,1,-1,21670,52.0,0.0,53.0,0.099,,,,,69948.829579,69949.008848,69949.029023,69949.029023,69949.029036
1789036491.1128,timeline,3,-1,21672,52.0,0.0,53.0,0.117,,,,,69948.857814,69949.009017,69949.028729,69949.028729,69949.028743
1789036491.1134,timeline,2,-1,21671,52.0,0.0,53.0,0.119,,,,,69948.859539,69949.008638,69949.029349,69949.029349,69949.029362
1789036491.1195,timeline,0,-1,21669,52.0,0.0,53.0,0.477,,,,,69948.870451,69949.013865,69949.03537,69949.03537,69949.035385
1789036493.9225,timeline,1,-1,21670,53.0,0.0,54.0,0.088,,,,,69949.029248,69951.580817,69951.83841,69951.83841,69951.838421
1789036493.953,timeline,2,-1,21671,53.0,0.0,54.0,0.101,,,,,69949.0296,69951.580731,69951.868869,69951.868869,69951.868886
1789036493.9822,timeline,0,-1,21669,53.0,0.0,54.0,0.143,,,,,69949.03583,69951.586127,69951.89814,69951.89814,69951.898153
1789036493.9598,timeline,3,-1,21672,53.0,0.0,54.0,2458.853,,,,,69951.487817,69951.609959,69951.875697,69951.875697,69951.875709
1789036494.0986,timeline,1,-1,21670,54.0,0.0,55.0,0.083,,,,,69951.838647,69951.986323,69952.014524,69952.014524,69952.014536
1789036494.0897,timeline,2,-1,21671,54.0,0.0,55.0,0.091,,,,,69951.869262,69951.984606,69952.005628,69952.005628,69952.005643
1789036494.0907,timeline,3,-1,21672,54.0,0.0,55.0,0.094,,,,,69951.876126,69951.985973,69952.006614,69952.006614,69952.006627
1789036494.0915,timeline,0,-1,21669,54.0,0.0,55.0,0.164,,,,,69951.898736,69951.984896,69952.007452,69952.007452,69952.007465
1789036495.6461,timeline,2,-1,21671,55.0,0.0,56.0,0.103,,,,,69952.00603,69953.541277,69953.561991,69953.561991,69953.562017
1789036495.6468,timeline,0,-1,21669,55.0,0.0,56.0,0.147,,,,,69952.007938,69953.538644,69953.56274,69953.56274,69953.562758
1789036495.6425,timeline,1,-1,21670,55.0,0.0,56.0,0.095,,,,,69952.014869,69953.538728,69953.558418,69953.558418,69953.558433
1789036495.6459,timeline,3,-1,21672,55.0,0.0,56.0,1443.588,,,,,69953.450439,69953.539297,69953.561825,69953.561825,69953.56184
1789036496.2348,timeline,1,-1,21670,56.0,0.0,57.0,0.095,,,,,69953.558684,69953.894946,69954.150744,69954.150744,69954.150758
1789036496.2594,timeline,2,-1,21671,56.0,0.0,57.0,0.127,,,,,69953.562458,69953.896935,69954.175327,69954.175327,69954.175341
1789036496.2532,timeline,0,-1,21669,56.0,0.0,57.0,0.142,,,,,69953.563164,69953.897504,69954.169109,69954.169109,69954.169125
1789036496.2338,timeline,3,-1,21672,56.0,0.0,57.0,247.04,,,,,69953.809117,69953.897672,69954.149732,69954.149732,69954.149744
1789036498.4454,timeline,1,-1,21670,57.0,0.0,58.0,0.094,,,,,69954.151124,69956.341207,69956.36134,69956.36134,69956.361365
1789036498.4519,timeline,0,-1,21669,57.0,0.0,58.0,0.466,,,,,69954.169891,69956.34425,69956.367702,69956.367702,69956.367791
1789036498.4457,timeline,2,-1,21671,57.0,0.0,58.0,0.128,,,,,69954.175844,69956.340432,69956.361596,69956.361596,69956.361611
1789036498.4448,timeline,3,-1,21672,57.0,0.0,58.0,2101.796,,,,,69956.251864,69956.340111,69956.360758,69956.360758,69956.360772
1789036498.6193,timeline,3,-1,21672,58.0,0.0,59.0,0.091,,,,,69956.361005,69956.514827,69956.535224,69956.535224,69956.53524
1789036498.6237,timeline,2,-1,21671,58.0,0.0,59.0,0.111,,,,,69956.361877,69956.516436,69956.539587,69956.539587,69956.539606
1789036498.6181,timeline,1,-1,21670,58.0,0.0,59.0,0.147,,,,,69956.36192,69956.514586,69956.533996,69956.533996,69956.534009
1789036498.6281,timeline,0,-1,21669,58.0,0.0,59.0,0.554,,,,,69956.368931,69956.519718,69956.544022,69956.544022,69956.544051
1789036500.8613,timeline,1,-1,21670,59.0,0.0,60.0,0.088,,,,,69956.534316,69958.528115,69958.777213,69958.777213,69958.777227
1789036500.8658,timeline,2,-1,21671,59.0,0.0,60.0,0.129,,,,,69956.540072,69958.522365,69958.781699,69958.781699,69958.781713
1789036500.8699,timeline,0,-1,21669,59.0,0.0,60.0,0.261,,,,,69956.544874,69958.522807,69958.785786,69958.785786,69958.785799
1789036500.9109,timeline,3,-1,21672,59.0,0.0,60.0,1896.586,,,,,69958.432096,69958.522592,69958.826812,69958.826812,69958.826828
1789036501.1139,timeline,1,-1,21670,60.0,0.0,61.0,0.108,,,,,69958.777692,69958.926188,69959.023883,69959.023883,69959.029812
1789036501.1139,timeline,2,-1,21671,60.0,0.0,61.0,0.091,,,,,69958.78196,69958.920672,69959.023489,69959.023489,69959.029866
1789036501.1182,timeline,0,-1,21669,60.0,0.0,61.0,0.158,,,,,69958.786648,69958.921317,69959.009059,69959.009059,69959.034138
1789036501.1141,timeline,3,-1,21672,60.0,0.0,61.0,0.1,,,,,69958.827252,69958.920594,69959.009091,69959.009091,69959.030025
1789036503.0566,timeline,1,-1,21670,61.0,0.0,62.0,0.102,,,,,69959.030162,69960.953174,69960.972539,69960.972539,69960.972553
1789036503.0615,timeline,2,-1,21671,61.0,0.0,62.0,0.127,,,,,69959.030276,69960.956351,69960.977443,69960.977443,69960.977462
1789036503.126,timeline,0,-1,21669,61.0,0.0,62.0,0.192,,,,,69959.034624,69960.993845,69961.041952,69961.041952,69961.04197
1789036503.1026,timeline,3,-1,21672,61.0,0.0,62.0,1835.326,,,,,69960.865611,69960.991322,69961.018471,69961.018471,69961.01849
1789036503.4894,timeline,1,-1,21670,62.0,0.0,63.0,0.093,,,,,69960.9729,69961.165044,69961.405323,69961.405323,69961.405334
1789036503.5231,timeline,2,-1,21671,62.0,0.0,63.0,0.111,,,,,69960.977882,69961.167138,69961.439027,69961.439027,69961.439041
1789036503.53,timeline,3,-1,21672,62.0,0.0,63.0,0.166,,,,,69961.018829,69961.165399,69961.445936,69961.445936,69961.445952
1789036503.5192,timeline,0,-1,21669,62.0,0.0,63.0,0.171,,,,,69961.042803,69961.167161,69961.435068,69961.435068,69961.435079
1789036505.9064,timeline,1,-1,21670,63.0,0.0,64.0,0.076,,,,,69961.405636,69963.802789,69963.822289,69963.822289,69963.822302
1789036505.9072,timeline,0,-1,21669,63.0,0.0,64.0,0.289,,,,,69961.435581,69963.798355,69963.823017,69963.823017,69963.823132
1789036505.9066,timeline,2,-1,21671,63.0,0.0,64.0,0.082,,,,,69961.439399,69963.801568,69963.822515,69963.822515,69963.822536
1789036505.9028,timeline,3,-1,21672,63.0,0.0,64.0,2236.273,,,,,69963.682809,69963.797069,69963.818726,69963.818726,69963.818739
1789036506.0779,timeline,3,-1,21672,64.0,0.0,65.0,0.094,,,,,69963.819124,69963.973356,69963.993835,69963.993835,69963.993848
1789036506.0844,timeline,1,-1,21670,64.0,0.0,65.0,0.099,,,,,69963.822641,69963.972097,69964.000286,69964.000286,69964.000299
1789036506.0782,timeline,2,-1,21671,64.0,0.0,65.0,0.114,,,,,69963.822813,69963.973404,69963.994109,69963.994109,69963.994127
1789036506.081,timeline,0,-1,21669,64.0,0.0,65.0,0.595,,,,,69963.824808,69963.975199,69963.996926,69963.996926,69963.996948
1789036507.9743,timeline,2,-1,21671,65.0,0.0,66.0,0.126,,,,,69963.994579,69965.633383,69965.890169,69965.890169,69965.890182
1789036508.0013,timeline,0,-1,21669,65.0,0.0,66.0,0.161,,,,,69963.997315,69965.634353,69965.917234,69965.917234,69965.91725
1789036507.9729,timeline,1,-1,21670,65.0,0.0,66.0,0.079,,,,,69964.000657,69965.633491,69965.888771,69965.888771,69965.888784
1789036507.9847,timeline,3,-1,21672,65.0,0.0,66.0,1550.451,,,,,69965.544531,69965.633619,69965.900604,69965.900604,69965.900616
1789036508.8149,timeline,1,-1,21670,66.0,0.0,67.0,0.088,,,,,69965.889141,69966.709604,69966.730847,69966.730847,69966.730865
1789036508.8201,timeline,2,-1,21671,66.0,0.0,67.0,0.11,,,,,69965.89047,69966.713254,69966.735974,69966.735974,69966.735995
1789036508.8209,timeline,0,-1,21669,66.0,0.0,67.0,0.179,,,,,69965.917827,69966.713626,69966.736816,69966.736816,69966.736833
1789036508.8134,timeline,3,-1,21672,66.0,0.0,67.0,720.561,,,,,69966.621408,69966.708436,69966.729298,69966.729298,69966.729313
1789036510.1273,timeline,1,-1,21670,67.0,0.0,68.0,0.105,,,,,69966.731246,69968.022202,69968.04318,69968.04318,69968.043195
1789036510.124,timeline,2,-1,21671,67.0,0.0,68.0,0.121,,,,,69966.736312,69968.018227,69968.039867,69968.039867,69968.039894
1789036510.1282,timeline,0,-1,21669,67.0,0.0,68.0,0.152,,,,,69966.737357,69968.019874,69968.04414,69968.04414,69968.04417
1789036510.1265,timeline,3,-1,21672,67.0,0.0,68.0,1201.234,,,,,69967.930783,69968.019549,69968.04236,69968.04236,69968.042376
1789036511.6424,timeline,2,-1,21671,68.0,0.0,69.0,0.14,,,,,69968.040201,69969.256281,69969.558344,69969.558344,69969.558359
1789036511.6416,timeline,1,-1,21670,68.0,0.0,69.0,0.111,,,,,69968.043583,69969.254925,69969.557498,69969.557498,69969.557509
1789036511.6238,timeline,0,-1,21669,68.0,0.0,69.0,0.23,,,,,69968.044867,69969.257901,69969.539734,69969.539734,69969.539758
1789036511.6013,timeline,3,-1,21672,68.0,0.0,69.0,1124.522,,,,,69969.16715,69969.254824,69969.517253,69969.517253,69969.517266
1789036511.9006,timeline,0,-1,21669,69.0,0.0,70.0,0.247,,,,,69969.540712,69969.793984,69969.816519,69969.816519,69969.816543
1789036511.8973,timeline,1,-1,21670,69.0,0.0,70.0,0.069,,,,,69969.557844,69969.792391,69969.813181,69969.813181,69969.813197
1789036511.8971,timeline,2,-1,21671,69.0,0.0,70.0,0.134,,,,,69969.558868,69969.791243,69969.812991,69969.812991,69969.813008
1789036511.8959,timeline,3,-1,21672,69.0,0.0,70.0,185.775,,,,,69969.703697,69969.790809,69969.811818,69969.811818,69969.811838
1789036513.3163,timeline,1,-1,21670,70.0,0.0,71.0,0.105,,,,,69969.81344,69971.2114,69971.232162,69971.232162,69971.232183
1789036513.3153,timeline,2,-1,21671,70.0,0.0,71.0,0.111,,,,,69969.813493,69971.210742,69971.231237,69971.231237,69971.231255
1789036513.3156,timeline,0,-1,21669,70.0,0.0,71.0,0.216,,,,,69969.817289,69971.210779,69971.231499,69971.231499,69971.231521
1789036513.3138,timeline,3,-1,21672,70.0,0.0,71.0,1309.363,,,,,69971.12144,69971.209155,69971.229722,69971.229722,69971.229735
1789036514.9484,timeline,2,-1,21671,71.0,0.0,72.0,0.118,,,,,69971.23172,69972.61273,69972.864303,69972.864303,69972.864318
1789036514.9696,timeline,0,-1,21669,71.0,0.0,72.0,0.261,,,,,69971.232334,69972.613749,69972.885542,69972.885542,69972.885555
1789036514.9362,timeline,1,-1,21670,71.0,0.0,72.0,0.101,,,,,69971.232563,69972.613724,69972.852147,69972.852147,69972.852158
1789036514.9496,timeline,3,-1,21672,71.0,0.0,72.0,1295.269,,,,,69972.525309,69972.613513,69972.865552,69972.865552,69972.865564
1789036515.8176,timeline,1,-1,21670,72.0,0.0,73.0,0.085,,,,,69972.852527,69973.702955,69973.733493,69973.733493,69973.733509
1789036515.8081,timeline,2,-1,21671,72.0,0.0,73.0,0.11,,,,,69972.864769,69973.702787,69973.723973,69973.723973,69973.723989
1789036515.8137,timeline,0,-1,21669,72.0,0.0,73.0,0.148,,,,,69972.886018,69973.706686,69973.729613,69973.729613,69973.729635
1789036515.8147,timeline,3,-1,21672,72.0,0.0,73.0,747.044,,,,,69973.613069,69973.708653,69973.730621,69973.730621,69973.730634
1789036517.4748,timeline,2,-1,21671,73.0,0.0,74.0,0.111,,,,,69973.724283,69975.369154,69975.390695,69975.390695,69975.390712
1789036517.4765,timeline,0,-1,21669,73.0,0.0,74.0,0.214,,,,,69973.730189,69975.370854,69975.392452,69975.392452,69975.392471
1789036517.475,timeline,1,-1,21670,73.0,0.0,74.0,0.105,,,,,69973.733897,69975.367959,69975.39088,69975.39088,69975.390899
1789036517.4801,timeline,3,-1,21672,73.0,0.0,74.0,1549.461,,,,,69975.280828,69975.372223,69975.396034,69975.396034,69975.396051
1789036517.8823,timeline,2,-1,21671,74.0,0.0,75.0,0.112,,,,,69975.391189,69975.545076,69975.798251,69975.798251,69975.798265
1789036517.8731,timeline,1,-1,21670,74.0,0.0,75.0,0.122,,,,,69975.391313,69975.544654,69975.789045,69975.789045,69975.78906
1789036517.9001,timeline,0,-1,21669,74.0,0.0,75.0,0.178,,,,,69975.39306,69975.54544,69975.815988,69975.815988,69975.816015
1789036517.8998,timeline,3,-1,21672,74.0,0.0,75.0,59.628,,,,,69975.455884,69975.545364,69975.815683,69975.815683,69975.815695
1789036519.1596,timeline,1,-1,21670,75.0,0.0,76.0,0.087,,,,,69975.789458,69977.054018,69977.075516,69977.075516,69977.075532
1789036519.1602,timeline,2,-1,21671,75.0,0.0,76.0,0.088,,,,,69975.798765,69977.055272,69977.076155,69977.076155,69977.076171
1789036519.1612,timeline,0,-1,21669,75.0,0.0,76.0,0.189,,,,,69975.81664,69977.05706,69977.077076,69977.077076,69977.077105
1789036519.1601,timeline,3,-1,21672,75.0,0.0,76.0,1150.335,,,,,69976.966251,69977.055292,69977.075966,69977.075966,69977.075979
1789036520.3687,timeline,1,-1,21670,76.0,0.0,77.0,0.111,,,,,69977.075914,69978.263311,69978.28465,69978.28465,69978.284666
1789036520.3801,timeline,2,-1,21671,76.0,0.0,77.0,0.106,,,,,69977.076566,69978.263445,69978.295982,69978.295982,69978.296
1789036520.375,timeline,0,-1,21669,76.0,0.0,77.0,0.218,,,,,69977.077938,69978.26804,69978.290857,69978.290857,69978.290879
1789036520.3679,timeline,3,-1,21672,76.0,0.0,77.0,1099.278,,,,,69978.175492,69978.262677,69978.283766,69978.283766,69978.283784
1789036522.0271,timeline,1,-1,21670,77.0,0.0,78.0,0.113,,,,,69978.285045,69979.698759,69979.943061,69979.943061,69979.943076
1789036522.0406,timeline,0,-1,21669,77.0,0.0,78.0,0.189,,,,,69978.291532,69979.698134,69979.956487,69979.956487,69979.956499
1789036522.0345,timeline,2,-1,21671,77.0,0.0,78.0,0.116,,,,,69978.296474,69979.697568,69979.950465,69979.950465,69979.950476
1789036522.0829,timeline,3,-1,21672,77.0,0.0,78.0,1325.748,,,,,69979.609774,69979.698479,69979.998798,69979.998798,69979.998811
1789036522.4548,timeline,1,-1,21670,78.0,0.0,79.0,0.109,,,,,69979.943518,69980.351037,69980.370725,69980.370725,69980.370738
1789036522.4562,timeline,2,-1,21671,78.0,0.0,79.0,0.093,,,,,69979.950973,69980.350442,69980.372116,69980.372116,69980.372138
1789036522.4642,timeline,0,-1,21669,78.0,0.0,79.0,0.139,,,,,69979.956977,69980.355811,69980.380114,69980.380114,69980.380138
1789036522.456,timeline,3,-1,21672,78.0,0.0,79.0,263.895,,,,,69980.262944,69980.350981,69980.371921,69980.371921,69980.371935
1789036524.4955,timeline,1,-1,21670,79.0,0.0,80.0,0.097,,,,,69980.371074,69982.391894,69982.411404,69982.411404,69982.411417
1789036524.5003,timeline,2,-1,21671,79.0,0.0,80.0,0.119,,,,,69980.372554,69982.393286,69982.416172,69982.416172,69982.416189
1789036524.5263,timeline,0,-1,21669,79.0,0.0,80.0,0.236,,,,,69980.380699,69982.393868,69982.44225,69982.44225,69982.442271
1789036524.496,timeline,3,-1,21672,79.0,0.0,80.0,1931.227,,,,,69982.303562,69982.390925,69982.411869,69982.411869,69982.411886
1789036525.1664,timeline,1,-1,21670,80.0,0.0,81.0,0.097,,,,,69982.411658,69982.722507,69983.072576,69983.072576,69983.082363
1789036525.1665,timeline,2,-1,21671,80.0,0.0,81.0,0.109,,,,,69982.416594,69982.721122,69983.054273,69983.054273,69983.082431
1789036525.1856,timeline,0,-1,21669,80.0,0.0,81.0,0.178,,,,,69982.442775,69982.723387,69983.056287,69983.056287,69983.101531
1789036525.1664,timeline,3,-1,21672,80.0,0.0,81.0,221.211,,,,,69982.633312,69982.722713,69983.058684,69983.058684,69983.082367
1789036526.4575,timeline,1,-1,21670,81.0,0.0,82.0,0.103,,,,,69983.082706,69984.353671,69984.373421,69984.373421,69984.373434
1789036526.4595,timeline,2,-1,21671,81.0,0.0,82.0,0.132,,,,,69983.082833,69984.353735,69984.37544,69984.37544,69984.375463
1789036526.4658,timeline,0,-1,21669,81.0,0.0,82.0,0.263,,,,,69983.102013,69984.35914,69984.38165,69984.38165,69984.381739
1789036526.4595,timeline,3,-1,21672,81.0,0.0,82.0,1159.334,,,,,69984.241979,69984.353799,69984.37536,69984.37536,69984.375379
1789036527.6386,timeline,1,-1,21670,82.0,0.0,83.0,0.095,,,,,69984.373806,69985.535009,69985.554545,69985.554545,69985.554561
1789036527.6447,timeline,2,-1,21671,82.0,0.0,83.0,0.118,,,,,69984.375753,69985.54096,69985.560618,69985.560618,69985.560637
1789036527.6407,timeline,0,-1,21669,82.0,0.0,83.0,0.537,,,,,69984.382795,69985.536134,69985.556586,69985.556586,69985.556601
1789036527.6404,timeline,3,-1,21672,82.0,0.0,83.0,1045.103,,,,,69985.420739,69985.53519,69985.556288,69985.556288,69985.556304
1789036529.3097,timeline,1,-1,21670,83.0,0.0,84.0,0.096,,,,,69985.554965,69986.970561,69987.225661,69987.225661,69987.225672
1789036529.324,timeline,0,-1,21669,83.0,0.0,84.0,0.188,,,,,69985.55719,69986.971149,69987.23988,69987.23988,69987.2399
1789036529.3051,timeline,2,-1,21671,83.0,0.0,84.0,0.114,,,,,69985.561111,69986.971161,69987.221004,69987.221004,69987.221015
1789036529.3193,timeline,3,-1,21672,83.0,0.0,84.0,1327.071,,,,,69986.88364,69986.971987,69987.235217,69987.235217,69987.235234
1789036529.4999,timeline,2,-1,21671,84.0,0.0,85.0,0.092,,,,,69987.22141,69987.396268,69987.415829,69987.415829,69987.415843
1789036529.4986,timeline,1,-1,21670,84.0,0.0,85.0,0.078,,,,,69987.225995,69987.395041,69987.414538,69987.414538,69987.414551
1789036529.5016,timeline,0,-1,21669,84.0,0.0,85.0,0.178,,,,,69987.240524,69987.396935,69987.417462,69987.417462,69987.417477
1789036529.5032,timeline,3,-1,21672,84.0,0.0,85.0,74.031,,,,,69987.309522,69987.398097,69987.419088,69987.419088,69987.419105
1789036531.1273,timeline,1,-1,21670,85.0,0.0,86.0,0.09,,,,,69987.41487,69989.023377,69989.043243,69989.043243,69989.043258
1789036531.1295,timeline,2,-1,21671,85.0,0.0,86.0,0.115,,,,,69987.416247,69989.025145,69989.045412,69989.045412,69989.045429
1789036531.1288,timeline,0,-1,21669,85.0,0.0,86.0,0.129,,,,,69987.417935,69989.025028,69989.044704,69989.044704,69989.044725
1789036531.1307,timeline,3,-1,21672,85.0,0.0,86.0,1516.375,,,,,69988.935733,69989.025232,69989.046605,69989.046605,69989.046623
1789036532.5631,timeline,1,-1,21670,86.0,0.0,87.0,0.103,,,,,69989.043626,69990.236927,69990.479062,69990.479062,69990.479074
1789036532.5857,timeline,0,-1,21669,86.0,0.0,87.0,0.136,,,,,69989.045461,69990.237934,69990.501641,69990.501641,69990.501656
1789036532.5713,timeline,2,-1,21671,86.0,0.0,87.0,0.12,,,,,69989.045707,69990.235796,69990.487233,69990.487233,69990.48725
1789036532.5732,timeline,3,-1,21672,86.0,0.0,87.0,1100.684,,,,,69990.147557,69990.236538,69990.48906,69990.48906,69990.48908
1789036533.8302,timeline,1,-1,21670,87.0,0.0,88.0,0.082,,,,,69990.479302,69991.726629,69991.746087,69991.746087,69991.746102
1789036533.8306,timeline,2,-1,21671,87.0,0.0,88.0,0.111,,,,,69990.487745,69991.725107,69991.746524,69991.746524,69991.74654
1789036533.8326,timeline,0,-1,21669,87.0,0.0,88.0,0.161,,,,,69990.502257,69991.727006,69991.748478,69991.748478,69991.748493
1789036533.8281,timeline,3,-1,21672,87.0,0.0,88.0,1148.319,,,,,69991.637617,69991.724354,69991.744033,69991.744033,69991.744046
1789036534.1795,timeline,1,-1,21670,88.0,0.0,89.0,0.096,,,,,69991.746432,69992.076238,69992.095371,69992.095371,69992.095384
1789036534.1795,timeline,2,-1,21671,88.0,0.0,89.0,0.112,,,,,69991.746973,69992.075788,69992.095396,69992.095396,69992.095414
1789036534.1812,timeline,0,-1,21669,88.0,0.0,89.0,0.177,,,,,69991.749092,69992.077292,69992.097073,69992.097073,69992.097089
1789036534.179,timeline,3,-1,21672,88.0,0.0,89.0,244.366,,,,,69991.988624,69992.075557,69992.094871,69992.094871,69992.094885
1789036536.0406,timeline,1,-1,21670,89.0,0.0,90.0,0.095,,,,,69992.09562,69993.712019,69993.95656,69993.95656,69993.956571
1789036536.0498,timeline,2,-1,21671,89.0,0.0,90.0,0.105,,,,,69992.095675,69993.711461,69993.965698,69993.965698,69993.965709
1789036536.053,timeline,0,-1,21669,89.0,0.0,90.0,0.14,,,,,69992.097385,69993.711659,69993.968943,69993.968943,69993.968955
1789036536.0495,timeline,3,-1,21672,89.0,0.0,90.0,1529.193,,,,,69993.624438,69993.71424,69993.965462,69993.965462,69993.965474
